scope,itemId,tcg,name,edition,language,variant,quantity,unitPurchaseValue,status,source,pricingMode,marketUnit,marketTotal,deltaTotal,recoveryRate,matchConfidence,matchReason,productId,productName,productKind,categoryName,productUrl,listingLanguage,listingCondition,liveSampleSize,liveValidListings,liveRawListings,liveLow,scrapeSampleSize,scrapeValidListings,scrapeRawListings,scrapeLow,scrapeProductUrl,scrapeStatus,scrapeReason,fallbackPriceGuideUnit,fallbackUsed,fallbackReason,scryfallResolverStatus,scryfallCardmarketId,scryfallSet,scryfallCollectorNumber,riftboundImageStatus,riftboundImageCode,riftboundExpectedExpansions,riftboundVersionTarget,riftboundImageHeuristic,candidate1Id,candidate1Name,candidate1Score,candidate1Price,candidate1FoilPrice,candidate1Url,candidate2Id,candidate2Name,candidate2Score,candidate2Price,candidate2FoilPrice,candidate2Url,candidate3Id,candidate3Name,candidate3Score,candidate3Price,candidate3FoilPrice,candidate3Url,candidate4Id,candidate4Name,candidate4Score,candidate4Price,candidate4FoilPrice,candidate4Url,candidate5Id,candidate5Name,candidate5Score,candidate5Price,candidate5FoilPrice,candidate5Url
collection,stock-magic-the-gathering-veil-of-summer-the-list-ingles-nonfoil,Magic The Gathering,Veil of Summer,The List,Inglés,Non-foil,2.0,10.43,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,3.44,6.88,-13.98,32.98,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,378381,Veil of Summer,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=378381&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=378381&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,3.44,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,378381,m20,198,,,,,,378381,Veil of Summer,100.0,3.44,3.44,https://www.cardmarket.com/en/Magic/Products?idProduct=378381&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-rest-in-peace-return-to-ravnica-ingles-nonfoil,Magic The Gathering,Rest in Peace,Return to Ravnica,Inglés,Non-foil,2.0,10.43,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,0.83,1.66,-19.2,7.96,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,258396,Rest in Peace,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=258396&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=258396&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,0.83,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,258396,rtr,18,,,,,,258396,Rest in Peace,102.0,0.83,0.83,https://www.cardmarket.com/en/Magic/Products?idProduct=258396&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-jace-the-perfected-mind-phyrexia-all-will-be-one-extras-ingles-nonfoil,Magic The Gathering,"Jace, the Perfected Mind",Phyrexia: All Will Be One: Extras,Inglés,Non-foil,2.0,10.36,scrape_blocked,Cardmarket Data Tables + Direct Scraping,scrape,,,,,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge,692438,"Jace, the Perfected Mind",single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=692438&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=692438&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,0.0,False,,resolved,692438,one,428,,,,,,692438,"Jace, the Perfected Mind",102.0,0.0,0.0,https://www.cardmarket.com/en/Magic/Products?idProduct=692438&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-karn-liberated-double-masters-ingles-nonfoil,Magic The Gathering,Karn Liberated,Double Masters,Inglés,Non-foil,1.0,20.67,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,3.51,3.51,-17.16,16.98,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,482729,Karn Liberated,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=482729&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=482729&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,3.51,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,482729,2xm,1,,,,,,482729,Karn Liberated,102.0,3.51,3.51,https://www.cardmarket.com/en/Magic/Products?idProduct=482729&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-riftbound-the-ruination-unleashed-ingles-foil,Riftbound,The Ruination,Unleashed,Inglés,Foil,2.0,10.32,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,8.98,17.96,-2.68,87.02,163.47,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,884172,The Ruination,single,Riftbound Single,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=The+Ruination,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=The+Ruination,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,8.98,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,,,,,resolved,UNL-180,6491,base,False,884172,The Ruination,163.47,8.98,8.98,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=The+Ruination,886611,Unleashed: Uncommon Set,89.46,6.69,6.69,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Unleashed%3A+Uncommon+Set,886610,Unleashed: Common Set,70.24,3.0,3.0,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Unleashed%3A+Common+Set,886612,Unleashed: Rare Set,61.02,36.78,36.78,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Unleashed%3A+Rare+Set,872934,Unleashed: Pre-Rift Event Kit,58.36,21.55,21.55,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Unleashed%3A+Pre-Rift+Event+Kit
collection,stock-magic-the-gathering-venerated-rotpriest-phyrexia-all-will-be-one-promos-ingles-nonfoil,Magic The Gathering,Venerated Rotpriest,Phyrexia: All Will Be One: Extras,Inglés,Non-foil,4.0,10.0,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,2.3,9.2,-30.8,23.0,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,692781,Venerated Rotpriest,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=692781&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=692781&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,2.3,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,692781,one,192,,,,,,692781,Venerated Rotpriest,102.0,2.3,2.3,https://www.cardmarket.com/en/Magic/Products?idProduct=692781&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-shatterskull-smashing-shatterskull-the-hammer-pass-zendikar-rising-expeditions-ingles-nonf,Magic The Gathering,"Shatterskull Smashing // Shatterskull, the Hammer Pass",Zendikar Rising Expeditions,Inglés,Non-foil,2.0,10.0,unmatched,Cardmarket Data Tables,,,,,,0,edicion_no_confirmada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495740,"Shatterskull Smashing // Shatterskull, the Hammer Pass",86.0,7.65,7.65,https://www.cardmarket.com/en/Magic/Products/Search?searchString=Shatterskull+Smashing+%2F%2F+Shatterskull%2C+the+Hammer+Pass,495745,"Shatterskull Smashing // Shatterskull, the Hammer Pass",86.0,12.48,12.48,https://www.cardmarket.com/en/Magic/Products/Search?searchString=Shatterskull+Smashing+%2F%2F+Shatterskull%2C+the+Hammer+Pass,501485,"Shatterskull Smashing // Shatterskull, the Hammer Pass",86.0,0.0,0.0,https://www.cardmarket.com/en/Magic/Products/Search?searchString=Shatterskull+Smashing+%2F%2F+Shatterskull%2C+the+Hammer+Pass,501900,"Shatterskull Smashing // Shatterskull, the Hammer Pass",80.0,,,https://www.cardmarket.com/en/Magic/Products/Search?searchString=Shatterskull+Smashing+%2F%2F+Shatterskull%2C+the+Hammer+Pass,22446,Lord of Shatterskull Pass,58.06,0.33,0.33,https://www.cardmarket.com/en/Magic/Products/Search?searchString=Lord+of+Shatterskull+Pass
collection,stock-magic-the-gathering-elesh-norn-mother-of-machines-phyrexia-all-will-be-one-ingles-nonfoil,Magic The Gathering,"Elesh Norn, Mother of Machines",Phyrexia: All Will Be One,Inglés,Non-foil,1.0,19.87,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,20.28,20.28,0.41,102.06,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,689721,"Elesh Norn, Mother of Machines",single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=689721&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=689721&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,20.28,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,689721,one,10,,,,,,689721,"Elesh Norn, Mother of Machines",102.0,20.28,20.28,https://www.cardmarket.com/en/Magic/Products?idProduct=689721&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-tezzeret-the-seeker-secret-lair-drop-series-october-superdrop-ingles-nonfoil,Magic The Gathering,Tezzeret the Seeker,Secret Lair Drop Series: October Superdrop,Inglés,Non-foil,1.0,19.33,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,12.91,12.91,-6.42,66.79,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,19704,Tezzeret the Seeker,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=19704&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=19704&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,12.91,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,19704,ala,60,,,,,,19704,Tezzeret the Seeker,100.0,12.91,12.91,https://www.cardmarket.com/en/Magic/Products?idProduct=19704&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-the-aetherspark-aetherdrift-ingles-nonfoil,Magic The Gathering,The Aetherspark,Aetherdrift,Inglés,Non-foil,1.0,19.3,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,14.19,14.19,-5.11,73.52,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,807213,The Aetherspark,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=807213&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=807213&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,14.19,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,807213,dft,231,,,,,,807213,The Aetherspark,102.0,14.19,14.19,https://www.cardmarket.com/en/Magic/Products?idProduct=807213&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-ranger-captain-of-eos-modern-horizons-ingles-nonfoil,Magic The Gathering,Ranger-Captain of Eos,Modern Horizons,Inglés,Non-foil,4.0,18.06,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,29.81,119.24,47.0,165.06,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,374616,Ranger-Captain of Eos,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=374616&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=374616&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,29.81,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,374616,mh1,21,,,,,,374616,Ranger-Captain of Eos,102.0,29.81,29.81,https://www.cardmarket.com/en/Magic/Products?idProduct=374616&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-damnation-planar-chaos-ingles-nonfoil,Magic The Gathering,Damnation,Planar Chaos,Inglés,Non-foil,1.0,17.75,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,16.67,16.67,-1.08,93.92,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,664297,Damnation,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=664297&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=664297&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,16.67,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,664297,2x2,73,,,,,,664297,Damnation,100.0,16.67,16.67,https://www.cardmarket.com/en/Magic/Products?idProduct=664297&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-spirebluff-canal-kaladesh-espanol-nonfoil,Magic The Gathering,Spirebluff Canal,Kaladesh,Español,Non-foil,1.0,17.06,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,3.77,3.77,-13.29,22.1,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,292493,Spirebluff Canal,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=292493&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,spanish,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=292493&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,3.77,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,292493,kld,249,,,,,,292493,Spirebluff Canal,102.0,3.77,3.77,https://www.cardmarket.com/en/Magic/Products?idProduct=292493&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-indatha-triome-ikoria-lair-of-behemoths-extras-espanol-nonfoil,Magic The Gathering,Indatha Triome,Ikoria: Lair of Behemoths: Extras,Español,Non-foil,1.0,16.57,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,18.55,18.55,1.98,111.95,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,454993,Indatha Triome,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=454993&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,spanish,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=454993&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,18.55,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,454993,iko,309,,,,,,454993,Indatha Triome,102.0,18.55,18.55,https://www.cardmarket.com/en/Magic/Products?idProduct=454993&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-xander-s-lounge-streets-of-new-capenna-extras-espanol-nonfoil,Magic The Gathering,Xander's Lounge,Streets of New Capenna: Extras,Español,Non-foil,1.0,16.42,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,14.48,14.48,-1.94,88.19,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,611286,Xander's Lounge,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=611286&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,spanish,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=611286&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,14.48,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,611286,snc,294,,,,,,611286,Xander's Lounge,102.0,14.48,14.48,https://www.cardmarket.com/en/Magic/Products?idProduct=611286&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-spara-s-headquarters-streets-of-new-capenna-extras-ingles-nonfoil,Magic The Gathering,Spara's Headquarters,Streets of New Capenna: Extras,Inglés,Non-foil,1.0,16.4,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,18.96,18.96,2.56,115.61,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,611284,Spara's Headquarters,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=611284&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=611284&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,18.96,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,611284,snc,293,,,,,,611284,Spara's Headquarters,102.0,18.96,18.96,https://www.cardmarket.com/en/Magic/Products?idProduct=611284&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-overlord-of-the-mistmoors-duskmourn-house-of-horror-extras-japones-foil,Magic The Gathering,Overlord of the Mistmoors,Duskmourn: House of Horror: Extras,Japonés,Foil,1.0,16.36,scrape_blocked,Cardmarket Data Tables + Direct Scraping,scrape,,,,,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge,788210,Overlord of the Mistmoors,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=788210&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,japanese,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=788210&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,0.0,False,,resolved,788210,dsk,397,,,,,,788210,Overlord of the Mistmoors,100.0,0.0,0.0,https://www.cardmarket.com/en/Magic/Products?idProduct=788210&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-elanor-gardner-the-lord-of-the-rings-tales-of-middle-earth-ingles-nonfoil,Magic The Gathering,Elanor Gardner,The Lord of the Rings: Tales of Middle-earth,Inglés,Non-foil,1.0,16.33,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,2.12,2.12,-14.21,12.98,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,716303,Elanor Gardner,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=716303&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=716303&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,2.12,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,716303,ltr,286,,,,,,716303,Elanor Gardner,102.0,2.12,2.12,https://www.cardmarket.com/en/Magic/Products?idProduct=716303&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-mystic-gate-shadowmoor-espanol-nonfoil,Magic The Gathering,Mystic Gate,Shadowmoor,Español,Non-foil,1.0,16.12,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,3.65,3.65,-12.47,22.64,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,484014,Mystic Gate,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=484014&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,spanish,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=484014&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,3.65,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,484014,2xm,324,,,,,,484014,Mystic Gate,100.0,3.65,3.65,https://www.cardmarket.com/en/Magic/Products?idProduct=484014&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-trinisphere-double-masters-ingles-nonfoil,Magic The Gathering,Trinisphere,Double Masters,Inglés,Non-foil,1.0,14.86,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,20.89,20.89,6.03,140.58,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,483989,Trinisphere,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=483989&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=483989&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,20.89,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,483989,2xm,303,,,,,,483989,Trinisphere,102.0,20.89,20.89,https://www.cardmarket.com/en/Magic/Products?idProduct=483989&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-raugrin-triome-ikoria-lair-of-behemoths-extras-espanol-nonfoil,Magic The Gathering,Raugrin Triome,Ikoria: Lair of Behemoths: Extras,Español,Non-foil,1.0,14.18,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,13.84,13.84,-0.34,97.6,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,455013,Raugrin Triome,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=455013&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,spanish,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=455013&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,13.84,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,455013,iko,311,,,,,,455013,Raugrin Triome,102.0,13.84,13.84,https://www.cardmarket.com/en/Magic/Products?idProduct=455013&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-sunken-ruins-shadowmoor-chino-s-nonfoil,Magic The Gathering,Sunken Ruins,Shadowmoor,Chino-S,Non-foil,1.0,14.17,unsupported_language,Cardmarket Data Tables + Direct Scraping,scrape,,,,,100.0,idioma_no_soportado:Chino-S,484019,Sunken Ruins,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=484019&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,Chino-S,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=484019&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,unsupported_language,idioma_no_soportado:Chino-S,7.07,False,,resolved,484019,2xm,326,,,,,,484019,Sunken Ruins,100.0,7.07,7.07,https://www.cardmarket.com/en/Magic/Products?idProduct=484019&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-dust-bowl-mercadian-masques-japones-nonfoil,Magic The Gathering,Dust Bowl,Mercadian Masques,Japonés,Non-foil,2.0,14.0,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,27.69,55.38,27.38,197.79,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,11689,Dust Bowl,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=11689&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,japanese,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=11689&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,27.69,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,11689,mmq,316,,,,,,11689,Dust Bowl,102.0,27.69,27.69,https://www.cardmarket.com/en/Magic/Products?idProduct=11689&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
